dataset,model,variant,seed,f1,f1_std,f1_ci_lo,f1_ci_hi,precision,recall,accuracy,auc,ece_pre,ece_post_temp,temperature_T,train_s,ms_per_sample,peak_ram_mb,peak_vram_mb,trainable_params,git_commit,n_seeds,f1_min,f1_max,precision_std,precision_min,precision_max,recall_std,recall_min,recall_max,accuracy_std,accuracy_min,accuracy_max,train_s_std,train_s_min,train_s_max,ms_per_sample_std,ms_per_sample_min,ms_per_sample_max,peak_ram_mb_std,peak_ram_mb_min,peak_ram_mb_max,peak_vram_mb_std,peak_vram_mb_min,peak_vram_mb_max,auc_std,auc_min,auc_max,ece_pre_std,ece_pre_min,ece_pre_max,ece_post_temp_std,ece_post_temp_min,ece_post_temp_max
liar,rf,tfidf,42,0.5480788199515902,0.01269423311413019,0.5226356998438882,0.5740357533410682,0.6871424141073033,0.5659706825427665,0.7148946002076842,0.6896732999749808,0.44302186449198694,,,1.094,0.568,559.2,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,rf,tfidf,71,0.5675408966770369,0.01250806532530195,0.5432200433200114,0.593085509981997,0.7180775326640713,0.5777409636115182,0.7345358255451714,0.6785252663202707,0.46869661767914506,,,1.051,0.545,566.5,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,rf,tfidf,89,0.5749452947596481,0.013188654408280013,0.5489541327386696,0.6015690982216872,0.7336030770275754,0.58130495697719,0.7478359293873312,0.7024319379600061,0.4746015067648635,,,1.08,0.561,564.9,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,svm,tfidf,113,0.5993891581147507,0.011713760455490437,0.5771055614384131,0.6217067540649531,0.5979030127370865,0.6016876052697815,0.6749688473520249,0.6618815759305033,0.3450590749510932,,,0.248,0.129,438.0,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,svm,tfidf,13,0.6092194599358973,0.011819320743717752,0.5868551165927167,0.632519705322091,0.6126996012869588,0.6070298467092654,0.6845358255451715,0.6684486225811798,0.3313600774228958,,,0.239,0.124,440.6,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,svm,tfidf,42,0.6126826525480058,0.011681779823678667,0.5896567660714638,0.6345243314938191,0.6137187187061022,0.6120270026264898,0.6709065420560747,0.6621773285790491,0.3122263762300647,,,0.243,0.126,434.5,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,svm,tfidf,71,0.623879635812778,0.012166971809740853,0.599249642364569,0.6475890789994495,0.627803909574478,0.6213379196944069,0.6933146417445484,0.6717916218701548,0.32719567360893775,,,0.247,0.128,435.8,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liar,svm,tfidf,89,0.6106721242550709,0.011827935948639593,0.5879454172559317,0.6337668050270175,0.6148296235701107,0.6080747187561385,0.6914963655244029,0.6743203135144062,0.34014481614291536,,,0.255,0.132,434.8,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,herbert,finetune,113,0.7986469792385097,0.022599972232028167,0.751921838930498,0.8417721307978909,0.8002520057285336,0.7981731034508741,0.8600796460176992,0.9236884257086009,0.15681541528124204,0.09731176304236303,1.7981157474978449,179.343,396.776,1393.3,2767.6,124444418,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,herbert,finetune,13,0.7514402629600149,0.024125485353151874,0.704653535774044,0.7953177163938578,0.731231604255903,0.7894102290750403,0.8317920353982301,0.8917883123531969,0.07920733740371942,0.06386547260893367,1.2853517817419429,182.343,403.414,1408.9,2767.6,124444418,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,herbert,finetune,42,0.8083703891547093,0.02208616074930437,0.7619232360340911,0.8507357962953738,0.7867821622162221,0.8442401270817939,0.865349557522124,0.9457465071621435,0.10820857986016615,0.10560636436487333,0.8498502653341695,178.933,395.87,1393.0,2767.6,124444418,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,herbert,finetune,71,0.7982549306374204,0.023755293836442284,0.7519043722113786,0.8438987147718036,0.7967663990483622,0.8009319351873828,0.8582522123893804,0.9309747014832662,0.13200341943091,0.10197968581116883,1.448093360672957,179.378,396.855,1394.5,2767.6,124444418,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,herbert,finetune,89,0.7765058366140504,0.024255381664959216,0.72927610065058,0.8258023469668337,0.7665819108096107,0.7903355400879015,0.8452831858407079,0.9094788437782951,0.14925817731537122,0.10249801862505427,1.897225012815316,178.323,394.52,1392.6,2767.6,124444418,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,llama31-8b,zs_short,13,0.4529488521960733,0.01178143794264091,0.4328732747804266,0.47965303062754333,0.4482328380766972,0.4910662205076489,0.7944889380530974,,,,,261.491,578.521,5064.2,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,llama31-8b,zs_short,42,0.43932860764414783,0.0057535019939102755,0.4278481012658228,0.44945188794153473,0.3988621614871509,0.4890808349038333,0.7837632743362831,,,,,256.894,568.349,5086.5,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,llama31-8b,zs_short,71,0.4312419821344008,0.006538793324877588,0.41827541827541825,0.4433668708608268,0.3852096359184726,0.489956813014151,0.7584491150442477,,,,,259.471,574.051,5065.7,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,lr,tfidf,113,0.764110938153201,0.021985559477948977,0.7197824535360501,0.8045515290400503,0.7469678229458322,0.8006968544877124,0.8158982300884956,0.8888265107015456,0.19613092328013118,,,0.067,0.148,394.2,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,lr,tfidf,13,0.7572730461353532,0.023087229374907745,0.7090304148132074,0.8017559346864415,0.7331906915363952,0.818750985508195,0.8258694690265486,0.8864468966533305,0.2134257460589051,,,0.067,0.149,397.1,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,lr,tfidf,42,0.788882772387147,0.021480549903846145,0.7440984262907003,0.8320156054313358,0.7644457356425055,0.8439279706310859,0.8437477876106195,0.9126958931976696,0.21589253205969128,,,0.066,0.145,395.7,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,lr,tfidf,71,0.7829424545510394,0.021939066846477156,0.7388648458006334,0.8234778881158005,0.7646684289454438,0.8190675496186046,0.8316946902654867,0.8879878787295574,0.21386998045090508,,,0.067,0.148,394.4,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,lr,tfidf,89,0.7369178392508697,0.022919816003784937,0.693610287787046,0.7809835185467688,0.7194952811343888,0.7861578960417382,0.796245575221239,0.870926408746408,0.18636054381450876,,,0.067,0.148,394.9,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,mbert-base,transfer_liar,13,0.2804495491011965,0.008712192994793642,0.26412256939398443,0.2986599779693561,0.5710108105527525,0.5151171946112331,0.3241848390446521,0.6176742800714499,0.647932098220999,0.2587284448438647,19.9999927473316,185.447,96.286,718.6,2427.0,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,mbert-base,transfer_liar,42,0.30991869290681023,0.009365362039581845,0.29120821934802554,0.32869653754905237,0.5738871021401305,0.5205242287721791,0.3520732087227414,0.620009193753709,0.6360123653587647,0.2426931039714552,19.999996268450023,180.55,93.743,769.9,2427.0,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,mbert-base,transfer_liar,71,0.35043476528262957,0.010218105833931337,0.33174245905021443,0.3700750892080093,0.589178253881202,0.5404318541081581,0.37438369678089306,0.6191702561979096,0.5935255337974612,0.2396352818774536,19.999992839028845,179.896,93.404,1224.0,2427.0,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,mbert,finetune,113,0.7807623986355656,0.021876058874112612,0.7363844463829924,0.8240449602051931,0.7678012842027824,0.8003037134322264,0.8373495575221239,0.9112618148785393,0.09764653351982087,0.07184640695183847,1.5350325248498942,171.865,380.232,1857.6,2427.0,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,mbert,finetune,13,0.7360288354073766,0.026067907455735694,0.6836364171521522,0.7873809210746009,0.741676398003932,0.732500782751514,0.8453672566371683,0.877986869784065,0.11860562171951866,0.06455321926501059,1.9981559998916993,173.401,383.63,1867.8,2427.0,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,mbert,finetune,42,0.8043082105305075,0.02369712754441068,0.7567695056978011,0.8496771950742852,0.7960763622165818,0.8151023006519527,0.8715907079646017,0.9277426540679478,0.12384423079480114,0.08312139162128006,1.5620264201755298,171.261,378.896,1850.5,2427.0,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,mbert,finetune,71,0.7870445527227892,0.02329581609774107,0.7416672246360166,0.832188695142124,0.7886799858164512,0.7866251755106444,0.8519225663716813,0.9114199326883459,0.0861552150639813,0.08382538285266194,1.1735647196985959,172.174,380.915,1862.4,2427.0,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,mbert,finetune,89,0.7249875641998975,0.024819686412206797,0.6763144543787463,0.7727300674947699,0.71537322969276,0.7396601837580039,0.8072323008849558,0.8971494070220571,0.13412591993017536,0.12117211726598175,1.7249575546504545,171.317,379.02,1861.5,2427.0,177854978,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,qwen25-7b,zs_short,13,0.5638420006820664,0.024572002429862284,0.5156598552360758,0.6119254378649255,0.5642260560535431,0.5897943248831234,0.6813761061946902,,,,,247.586,547.757,4729.7,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,qwen25-7b,zs_short,42,0.5437005667421027,0.023898787840353777,0.49705509470763326,0.5924310938845823,0.5434356027566329,0.5533665456329743,0.6743274336283186,,,,,242.547,536.608,4727.5,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,qwen25-7b,zs_short,71,0.5688677090666264,0.024249254519682562,0.522461874265084,0.6131175657491076,0.567977299369805,0.5835202420810968,0.661179203539823,,,,,245.114,542.287,4731.4,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,rf,tfidf,113,0.6596020927911788,0.027964074804073213,0.6032480181924262,0.7134496942744611,0.7152837187456637,0.6411209143933244,0.8003230088495574,0.850182079663034,0.05352549728191127,,,0.264,0.584,421.1,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,rf,tfidf,13,0.7076267259708092,0.027055614772586993,0.6530378048721024,0.7575116182854451,0.7181975729922817,0.7003616633518532,0.8324933628318584,0.86044661586065,0.07195111807490605,,,0.252,0.557,421.5,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,rf,tfidf,42,0.740047626521456,0.027980940821198667,0.682362904331595,0.7915177697132918,0.7916980651471228,0.7132718390191264,0.8560796460176991,0.8993119600026239,0.0844864992790112,,,0.267,0.591,422.5,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,rf,tfidf,71,0.6251759812690675,0.028624089035535358,0.5696302769113198,0.6780295551521598,0.6723678541053364,0.6120440516169567,0.780712389380531,0.8475338015104555,0.07100317547874943,,,0.245,0.542,422.9,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,rf,tfidf,89,0.6713207875076691,0.027715127748191706,0.6165143278169818,0.7202663424443433,0.682524108503502,0.6643474798022846,0.7927721238938052,0.840490245714725,0.046858407079646086,,,0.246,0.544,421.2,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,svm,tfidf,113,0.7530984252097881,0.022687135874353535,0.7068045857960797,0.7957859868062107,0.7465653272087656,0.7623413177934909,0.8220265486725664,0.8805823760345518,0.2132152733933892,,,0.067,0.148,395.1,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,svm,tfidf,13,0.7482215143565096,0.02512178717693975,0.6950978632050573,0.7955475121216927,0.7310470674135322,0.7767200653323112,0.8341061946902655,0.8671737108610961,0.2200813650234647,,,0.068,0.15,394.0,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,svm,tfidf,42,0.7689871255756693,0.02364520011008977,0.7211714464436901,0.8144193327198254,0.7555428728015385,0.7887193167213945,0.8433119469026549,0.902684427171648,0.22381402584260185,,,0.068,0.149,395.5,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,svm,tfidf,71,0.7710418404463327,0.02330554038044131,0.7241505050598463,0.8160922735028296,0.768871966177727,0.7745629996522353,0.8384845132743363,0.8702379864926055,0.23185441948787938,,,0.069,0.152,399.8,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pl_claims,svm,tfidf,89,0.7436878972768782,0.024299983429051358,0.6961100021125705,0.7901025415763921,0.7333527968358958,0.7590698185979208,0.8206482300884955,0.8683173916363807,0.21441069446239558,,,0.067,0.149,394.5,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,bert_base,finetune,113,0.7764303446212483,0.0030749854292172517,0.7703299151145054,0.7822414928248373,0.7739296024592364,0.7830943624952071,0.7821587969456132,0.8465478681993522,0.3411175434252041,0.25063322622272544,2.283630292197123,1403.549,72.908,2752.9,2355.9,109483778,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,bert_base,finetune,13,0.734250790514916,0.0028785204333372353,0.7287258158388856,0.7397128930436357,0.7343211539115163,0.7342729762101023,0.7342730250055322,0.7927491357877795,0.43655479239160977,0.24293684905376667,2.9381421499392366,1421.057,62.893,2845.3,2355.9,109483778,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,bert_base,finetune,42,0.7830818616131425,0.003075887466209197,0.7770632757381809,0.7889793399962725,0.7837565399694999,0.7829276433642677,0.7834532984233593,0.8387585529154671,0.42599898853758406,0.28619327033388814,2.2088244508846095,1398.074,79.576,2734.0,2355.9,109483778,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,bert_base,finetune,71,0.7888768481699672,0.0027495879283691567,0.783550413158596,0.794004123585913,0.7889092958160923,0.7888598577389009,0.7896752529471828,0.859238903477934,0.38642495014911116,0.29358983457240806,1.9145504117893763,1414.136,65.633,2832.4,2355.9,109483778,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,bert_base,finetune,89,0.7412980126410211,0.0030626119774349856,0.7352781821020136,0.7471832150209943,0.7549211627342035,0.7394972311642701,0.749237235305759,0.8329533177189581,0.4835469645243259,0.32850345714890844,2.5757503783625477,1407.858,69.655,2749.5,2355.9,109483778,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,distilbert,finetune,113,0.7785082408887465,0.002949046555429487,0.7730115229213186,0.7844732103088569,0.7768480463708076,0.7881742491653946,0.7828713313594099,0.8511900492891712,0.3364441148153221,0.26835485193209674,2.198194676681203,706.811,36.716,2618.8,1293.2,66955010,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,distilbert,finetune,13,0.7129103685919332,0.0028766213264667146,0.7071719880377639,0.7184064172989617,0.7133086357755469,0.7130177347327532,0.7130170834255366,0.7781570885975668,0.4266385492473646,0.22575589195917636,2.998682038116115,713.933,31.597,2710.9,1293.2,66955010,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,distilbert,finetune,42,0.7975032795053588,0.0029735426114890174,0.7915200010635697,0.8032412977621565,0.8049296155418212,0.7975088007399982,0.7991639820137744,0.8472839087304527,0.42323145622939784,0.2893514626312746,2.151763460279842,703.056,40.017,2641.7,1293.2,66955010,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,distilbert,finetune,71,0.784742605901606,0.002815675478575788,0.779173286801416,0.7901228279609258,0.7866786951166124,0.7839767550234781,0.7863937157709088,0.8539696311605862,0.39115919041974084,0.27884662433592566,2.050860653156933,712.008,33.046,2722.4,1293.2,66955010,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,distilbert,finetune,89,0.738736583505411,0.0031259843881012166,0.732453253590199,0.7445633342777549,0.7619969578333498,0.73727683140393,0.7496242331288345,0.8300348673959633,0.4727770588579596,0.3547705157842573,2.488841732346186,708.801,35.068,2646.8,1293.2,66955010,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,ensemble,text_meta,113,0.7573242090572443,0.003092513704175318,0.7512570140690691,0.7633815028468286,0.7556518255652309,0.7656978146827877,0.7624582099631187,0.837441012526686,0.2667480723127385,,,9.667,0.502,1394.6,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,ensemble,text_meta,13,0.7117440304600906,0.002892023488624627,0.7058561183791942,0.7173452737176391,0.7129035584583546,0.7120439992619534,0.7120440362912148,0.7788098833811118,0.32604090392015767,,,9.346,0.414,1354.5,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,ensemble,text_meta,42,0.7950031588236913,0.0030721501604806063,0.7889484453321903,0.8010104538583838,0.8033740042355889,0.7950958763706969,0.7968568501337584,0.8526239171888308,0.341407808747287,,,9.551,0.544,1399.4,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,ensemble,text_meta,71,0.7852790456287727,0.002810980992592071,0.779971839437192,0.7905388155366289,0.7851676218653005,0.7854328118881447,0.7859697391627217,0.8624279323837873,0.30066494565810625,,,9.533,0.442,1367.9,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,ensemble,text_meta,89,0.7493311765839601,0.00308144077620956,0.7433637495531946,0.7552623894810884,0.7607491785928143,0.7473820017274765,0.7562454977241243,0.8332931503261679,0.38728393219532636,,,9.833,0.487,1366.6,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,llama31-70b,lora_big,13,0.8178128492439134,0.013916173187905695,0.7904541655431389,0.8440031551940911,0.8276326376412658,0.8192819766202128,0.81914,,,,,10406.813,13008.516,6632.3,52544.2,414187520,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,llama31-8b,lora_basic,13,0.3544105686961957,0.007076242815963843,0.3408632086182338,0.3679358103479478,0.47462088840161887,0.4974407101949838,0.5035475,,,,,838.492,419.246,5530.9,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,llama31-8b,lora_big,13,0.7538704166406739,0.010286436578899537,0.7352253890991197,0.7739472552657911,0.7559960081581436,0.754691227260296,0.754183,,,,,3191.694,1595.847,5299.2,11565.3,83886080,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,llama31-8b,lora_big,42,0.736759898934594,0.00978627788192155,0.7174117190039495,0.7564847611881422,0.7416970679873871,0.7389757567331681,0.7373099999999999,,,,,1786.563,893.281,5296.3,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,llama31-8b,lora_big,71,0.500319044942504,0.011017113174673564,0.4777525870185807,0.5209803502509001,0.6922547561537069,0.5829416860229639,0.561387,,,,,1767.266,883.633,5391.6,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,llama31-8b,zs_short,13,0.36043367263631587,0.010171557383640223,0.34092953713473045,0.3801871829070639,0.36631944467361427,0.39573236226205466,0.395708,,,,,861.41,430.705,5283.2,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,llama31-8b,zs_short,42,0.38286665296018774,0.010008512977120331,0.3625402131755836,0.4023491428702706,0.39521741994304793,0.4260377606416072,0.4323525,,,,,866.107,433.054,5287.3,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,llama31-8b,zs_short,71,0.3977266681124673,0.010366251400557063,0.3774512190563739,0.4175729518081759,0.4101770169920102,0.4371453369569739,0.45391200000000004,,,,,859.934,429.967,5300.6,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,lr,tfidf,113,0.7594886899407125,0.003108332440213059,0.7531608881405641,0.7653604510392624,0.7582328539768444,0.7689253013299224,0.7641111111111111,0.8408362281878593,0.266692199013305,,,4.167,0.216,1242.8,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,lr,tfidf,13,0.7103257979749616,0.002854570597773538,0.7048224340936337,0.7155796029633118,0.7105968078817438,0.7104017983072738,0.7104019473334808,0.7759734059095477,0.2605857456677029,,,4.323,0.191,1228.0,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,lr,tfidf,42,0.7950338628514453,0.0030979822297450177,0.7892452468672565,0.8012591486966653,0.8016116821960282,0.7950058497176685,0.7965713472593773,0.8504482905292217,0.2800600501330632,,,4.23,0.241,1279.7,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,lr,tfidf,71,0.7867220084661097,0.0027976159752588423,0.7810093518398171,0.7921968066191173,0.7865109976758913,0.7872650552411531,0.7871881555741206,0.8613495416551789,0.2767779668342732,,,4.206,0.195,1259.2,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truthseeker,lr,tfidf,89,0.7474615392676245,0.0031157561267118397,0.7415080022793078,0.7539111028597489,0.7619348419177536,0.7455185593985231,0.7553935780724322,0.8345042525067954,0.3489320428136689,,,4.185,0.207,1254.4,0.0,0,3bda4457c1cc03871c6496ea2af2c4e60872accf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
